gene_id	protein_id	reference_accession	gene_symbol	identity(%)	coverage(%)	bit_score	evalue
LOC135224510	XP_064119616.1	NP_001018081.3	AAAS	50.00	5.00	-	-
LOC135224510	XP_064119617.1	NP_000014.2	AAK1	28.77	6.00	-	-
LOC135224500	XP_064119618.1	NP_000014.2	AAK1	44.44	4.00	-	-
LOC135224510	XP_064119619.1	NP_000014.2	AAK1	28.77	6.00	-	-
LOC135224510	XP_064119620.1	NP_001018081.3	AAAS	52.94	5.00	-	-
LOC135224510	XP_064119621.1	NP_001018081.3	AAAS	52.94	5.00	-	-
LOC135224510	XP_064119622.1	NP_001018081.3	AAAS	52.94	4.00	-	-
LOC135224510	XP_064119623.1	NP_001018081.3	AAAS	52.94	5.00	-	-
LOC135224511	XP_064119624.1	NP_000002.2	A2M	27.45	5.00	-	-
LOC135224512	XP_064119625.1	NP_000014.2	AAK1	26.00	13.00	-	-
LOC135224513	XP_064119626.1	NP_000001.3	A1BG	40.00	8.00	-	-
LOC135224500	XP_064119627.1	NP_000014.2	AAK1	44.44	4.00	-	-
LOC135224514	XP_064119628.1	NP_000002.2	A2M	34.38	30.00	-	-
LOC135224515	XP_064119629.1	NP_000002.2	A2M	35.48	2.00	-	-
LOC135224515	XP_064119630.1	NP_000002.2	A2M	35.48	2.00	-	-
LOC135224515	XP_064119631.1	NP_000002.2	A2M	35.48	2.00	-	-
LOC135224515	XP_064119632.1	NP_000002.2	A2M	35.48	2.00	-	-
LOC135224515	XP_064119633.1	NP_000002.2	A2M	35.48	2.00	-	-
LOC135224515	XP_064119634.1	NP_000002.2	A2M	35.48	2.00	-	-
LOC135224515	XP_064119635.1	NP_000002.2	A2M	35.48	2.00	-	-
LOC135224515	XP_064119636.1	NP_000002.2	A2M	35.48	2.00	-	-
LOC135224500	XP_064119637.1	NP_000014.2	AAK1	44.44	4.00	-	-
LOC135224515	XP_064119638.1	NP_000002.2	A2M	35.48	2.00	-	-
LOC135224515	XP_064119639.1	NP_000002.2	A2M	35.48	2.00	-	-
LOC135224515	XP_064119640.1	NP_000002.2	A2M	35.48	2.00	-	-
LOC135224516	XP_064119641.1	NP_000001.3	A1BG	38.46	6.00	-	-
LOC135224516	XP_064119642.1	NP_000001.3	A1BG	38.46	6.00	-	-
LOC135224516	XP_064119643.1	NP_000001.3	A1BG	38.46	6.00	-	-
LOC135224516	XP_064119644.1	NP_000001.3	A1BG	38.46	6.00	-	-
LOC135224519	XP_064119645.1	NP_000014.2	AAK1	38.71	23.00	-	-
LOC135224520	XP_064119646.1	NP_000001.3	A1BG	29.73	8.00	-	-
LOC135224522	XP_064119647.1	NP_000001.3	A1BG	27.66	6.00	-	-
LOC135224522	XP_064119648.1	NP_000001.3	A1BG	27.66	6.00	-	-
LOC135224522	XP_064119649.1	NP_000001.3	A1BG	27.66	6.00	-	-
LOC135224522	XP_064119650.1	NP_000001.3	A1BG	27.66	6.00	-	-
LOC135224521	XP_064119651.1	NP_000001.3	A1BG	50.00	1.00	-	-
LOC135224522	XP_064119652.1	NP_000001.3	A1BG	27.66	6.00	-	-
LOC135224522	XP_064119653.1	NP_000001.3	A1BG	27.66	7.00	-	-
LOC135224522	XP_064119654.1	NP_000001.3	A1BG	27.66	7.00	-	-
LOC135224522	XP_064119655.1	NP_000001.3	A1BG	27.66	7.00	-	-
LOC135224522	XP_064119656.1	NP_000001.3	A1BG	27.66	7.00	-	-
LOC135224522	XP_064119657.1	NP_000001.3	A1BG	27.66	7.00	-	-
LOC135224522	XP_064119658.1	NP_000001.3	A1BG	27.66	6.00	-	-
LOC135224522	XP_064119659.1	NP_000001.3	A1BG	27.66	6.00	-	-
LOC135224522	XP_064119660.1	NP_000001.3	A1BG	27.66	6.00	-	-
LOC135224522	XP_064119661.1	NP_000001.3	A1BG	27.66	7.00	-	-
LOC135224522	XP_064119662.1	NP_000001.3	A1BG	27.66	7.00	-	-
LOC135224522	XP_064119663.1	NP_000001.3	A1BG	27.66	7.00	-	-
LOC135224524	XP_064119664.1	NP_000014.2	AAK1	33.33	8.00	-	-
LOC135224525	XP_064119665.1	NP_000002.2	A2M	62.50	15.00	-	-
LOC135224523	XP_064119666.1	NP_000014.2	AAK1	33.33	3.00	-	-
LOC135224526	XP_064119667.1	NP_000001.3	A1BG	66.67	10.00	-	-
LOC135224527	XP_064119668.1	NP_000014.2	AAK1	42.10	5.00	-	-
LOC135224528	XP_064119669.1	NP_000001.3	A1BG	38.46	3.00	-	-
LOC135224529	XP_064119670.1	NP_000002.2	A2M	100.00	3.00	-	-
LOC135224532	XP_064119672.1	NP_000001.3	A1BG	33.33	4.00	-	-
LOC135224534	XP_064119673.1	NP_000014.2	AAK1	50.00	3.00	-	-
LOC135224536	XP_064119674.1	NP_000014.2	AAK1	21.74	25.00	-	-
LOC135224533	XP_064119675.1	NP_000002.2	A2M	33.33	14.00	-	-
LOC135224536	XP_064119676.1	NP_000014.2	AAK1	21.74	25.00	-	-
LOC135224536	XP_064119677.1	NP_000014.2	AAK1	21.74	11.00	-	-
LOC135224536	XP_064119678.1	NP_000014.2	AAK1	21.74	13.00	-	-
LOC135224537	XP_064119679.1	NP_000001.3	A1BG	55.56	5.00	-	-
LOC135224538	XP_064119680.1	NP_000014.2	AAK1	31.25	11.00	-	-
LOC135224539	XP_064119681.1	NP_000014.2	AAK1	33.33	8.00	-	-
LOC135224539	XP_064119682.1	NP_000014.2	AAK1	33.33	8.00	-	-
LOC135224540	XP_064119683.1	NP_000002.2	A2M	26.00	41.00	-	-
LOC135224533	XP_064119684.1	NP_000005.2	A2MP1	30.30	15.00	-	-
LOC135224540	XP_064119685.1	NP_000002.2	A2M	26.00	41.00	-	-
LOC135224540	XP_064119686.1	NP_000002.2	A2M	26.00	41.00	-	-
LOC135224540	XP_064119687.1	NP_000002.2	A2M	26.00	41.00	-	-
LOC135224540	XP_064119688.1	NP_000005.2	A2MP1	22.45	42.00	-	-
LOC135224540	XP_064119689.1	NP_000005.2	A2MP1	22.45	42.00	-	-
LOC135224540	XP_064119690.1	NP_000005.2	A2MP1	22.45	42.00	-	-
LOC135224543	XP_064119691.1	NP_000002.2	A2M	41.67	2.00	-	-
LOC135224543	XP_064119692.1	NP_000002.2	A2M	41.67	2.00	-	-
LOC135224543	XP_064119693.1	NP_000002.2	A2M	41.67	2.00	-	-
LOC135224533	XP_064119694.1	NP_000002.2	A2M	33.33	15.00	-	-
LOC135224543	XP_064119695.1	NP_000002.2	A2M	41.67	2.00	-	-
LOC135224543	XP_064119696.1	NP_000002.2	A2M	41.67	3.00	-	-
LOC135224543	XP_064119697.1	NP_000002.2	A2M	41.67	3.00	-	-
LOC135224544	XP_064119698.1	NP_000005.2	A2MP1	50.00	3.00	-	-
LOC135224544	XP_064119699.1	NP_000005.2	A2MP1	50.00	3.00	-	-
LOC135224544	XP_064119700.1	NP_000005.2	A2MP1	50.00	3.00	-	-
LOC135224544	XP_064119701.1	NP_000005.2	A2MP1	50.00	3.00	-	-
LOC135224544	XP_064119702.1	NP_000005.2	A2MP1	50.00	3.00	-	-
LOC135224544	XP_064119703.1	NP_000005.2	A2MP1	50.00	3.00	-	-
LOC135224533	XP_064119704.1	NP_000002.2	A2M	33.33	15.00	-	-
LOC135224544	XP_064119705.1	NP_000005.2	A2MP1	50.00	3.00	-	-
LOC135224544	XP_064119706.1	NP_000005.2	A2MP1	50.00	4.00	-	-
LOC135224544	XP_064119707.1	NP_000005.2	A2MP1	50.00	4.00	-	-
LOC135224544	XP_064119708.1	NP_000005.2	A2MP1	50.00	4.00	-	-
LOC135224544	XP_064119709.1	NP_000005.2	A2MP1	50.00	4.00	-	-
LOC135224544	XP_064119710.1	NP_000005.2	A2MP1	50.00	4.00	-	-
LOC135224544	XP_064119711.1	NP_000005.2	A2MP1	50.00	4.00	-	-
LOC135224545	XP_064119712.1	NP_000014.2	AAK1	26.67	7.00	-	-
LOC135224546	XP_064119713.1	NP_000014.2	AAK1	55.56	1.00	-	-
LOC135224533	XP_064119714.1	NP_000002.2	A2M	33.33	15.00	-	-
LOC135224547	XP_064119715.1	NP_000002.2	A2M	57.14	4.00	-	-
LOC135224548	XP_064119716.1	NP_000014.2	AAK1	26.76	14.00	-	-
LOC135224549	XP_064119717.1	NP_000005.2	A2MP1	50.00	5.00	-	-
LOC135224550	XP_064119718.1	NP_000001.3	A1BG	66.67	2.00	-	-
LOC135224550	XP_064119719.1	NP_000001.3	A1BG	66.67	2.00	-	-
LOC135224552	XP_064119720.1	NP_000001.3	A1BG	62.50	4.00	-	-
LOC135224552	XP_064119721.1	NP_000001.3	A1BG	62.50	4.00	-	-
LOC135224554	XP_064119722.1	NP_000001.3	A1BG	62.50	4.00	-	-
LOC135224556	XP_064119724.1	NP_000014.2	AAK1	44.44	28.00	-	-
LOC135224557	XP_064119725.1	NP_000005.2	A2MP1	71.43	3.00	-	-
LOC135224557	XP_064119726.1	NP_000005.2	A2MP1	71.43	3.00	-	-
LOC135224557	XP_064119727.1	NP_000005.2	A2MP1	80.00	2.00	-	-
LOC135224557	XP_064119728.1	NP_000005.2	A2MP1	71.43	1.00	-	-
LOC135224541	XP_064119729.1	NP_000014.2	AAK1	100.00	2.00	-	-
LOC135224558	XP_064119730.1	NP_000002.2	A2M	38.09	10.00	-	-
LOC135224558	XP_064119731.1	NP_000002.2	A2M	38.09	10.00	-	-
LOC135224558	XP_064119732.1	NP_000002.2	A2M	38.09	11.00	-	-
LOC135224560	XP_064119733.1	NP_000001.3	A1BG	41.67	7.00	-	-
LOC135224560	XP_064119734.1	NP_000001.3	A1BG	41.67	7.00	-	-
LOC135224560	XP_064119735.1	NP_000001.3	A1BG	41.67	7.00	-	-
LOC135224560	XP_064119736.1	NP_000001.3	A1BG	41.67	7.00	-	-
LOC135224560	XP_064119737.1	NP_000001.3	A1BG	41.67	7.00	-	-
LOC135224560	XP_064119738.1	NP_000001.3	A1BG	41.67	7.00	-	-
LOC135224560	XP_064119739.1	NP_000001.3	A1BG	41.67	7.00	-	-
LOC135224562	XP_064119740.1	NP_001018081.3	AAAS	38.89	3.00	-	-
LOC135224562	XP_064119741.1	NP_001018081.3	AAAS	38.89	3.00	-	-
LOC135224562	XP_064119742.1	NP_001018081.3	AAAS	38.89	3.00	-	-
LOC135224564	XP_064119743.1	NP_000001.3	A1BG	50.00	9.00	-	-
LOC135224566	XP_064119744.1	NP_000014.2	AAK1	47.83	3.00	-	-
LOC135224567	XP_064119745.1	NP_000001.3	A1BG	25.93	14.00	-	-
LOC135224563	XP_064119746.1	NP_000014.2	AAK1	22.54	8.00	-	-
LOC135224567	XP_064119747.1	NP_000001.3	A1BG	25.93	14.00	-	-
LOC135224567	XP_064119748.1	NP_000001.3	A1BG	25.93	14.00	-	-
LOC135224568	XP_064119749.1	NP_001018081.3	AAAS	47.06	14.00	-	-
LOC135224568	XP_064119750.1	NP_001018081.3	AAAS	47.06	10.00	-	-
LOC135224568	XP_064119751.1	NP_001018081.3	AAAS	47.06	10.00	-	-
LOC135224568	XP_064119752.1	NP_001018081.3	AAAS	47.06	10.00	-	-
LOC135224568	XP_064119753.1	NP_001018081.3	AAAS	47.06	15.00	-	-
LOC135224569	XP_064119754.1	NP_000014.2	AAK1	24.19	11.00	-	-
LOC135224569	XP_064119755.1	NP_000014.2	AAK1	24.19	12.00	-	-
LOC135224563	XP_064119756.1	NP_000014.2	AAK1	22.54	8.00	-	-
LOC135224570	XP_064119757.1	NP_000005.2	A2MP1	62.50	3.00	-	-
LOC135224571	XP_064119758.1	NP_000014.2	AAK1	27.27	6.00	-	-
LOC135224563	XP_064119765.1	NP_000014.2	AAK1	22.54	9.00	-	-
LOC135224573	XP_064119768.1	NP_000002.2	A2M	46.67	1.00	-	-
LOC135224573	XP_064119769.1	NP_000005.2	A2MP1	46.67	1.00	-	-
LOC135224573	XP_064119770.1	NP_001018081.3	AAAS	33.33	6.00	-	-
LOC135224573	XP_064119771.1	NP_001018081.3	AAAS	33.33	6.00	-	-
LOC135224573	XP_064119772.1	NP_001018081.3	AAAS	33.33	6.00	-	-
LOC135224573	XP_064119773.1	NP_001018081.3	AAAS	33.33	6.00	-	-
LOC135224574	XP_064119774.1	NP_000002.2	A2M	40.00	3.00	-	-
LOC135224563	XP_064119775.1	NP_000014.2	AAK1	22.54	9.00	-	-
LOC135224574	XP_064119776.1	NP_000002.2	A2M	40.00	3.00	-	-
LOC135224574	XP_064119777.1	NP_000002.2	A2M	40.00	3.00	-	-
LOC135224574	XP_064119778.1	NP_000002.2	A2M	40.00	3.00	-	-
LOC135224575	XP_064119779.1	NP_001018081.3	AAAS	71.43	2.00	-	-
LOC135224575	XP_064119780.1	NP_001018081.3	AAAS	71.43	2.00	-	-
LOC135224563	XP_064119782.1	NP_000014.2	AAK1	22.54	8.00	-	-
LOC135224583	XP_064119783.1	NP_001018081.3	AAAS	29.41	9.00	-	-
LOC135224584	XP_064119784.1	NP_000002.2	A2M	40.91	5.00	-	-
LOC135224584	XP_064119785.1	NP_000005.2	A2MP1	40.91	6.00	-	-
LOC135224585	XP_064119786.1	NP_000005.2	A2MP1	53.33	4.00	-	-
LOC135224585	XP_064119787.1	NP_000005.2	A2MP1	53.33	4.00	-	-
LOC135224585	XP_064119788.1	NP_000005.2	A2MP1	53.33	4.00	-	-
LOC135224563	XP_064119789.1	NP_000014.2	AAK1	22.54	9.00	-	-
LOC135224586	XP_064119790.1	NP_001018081.3	AAAS	44.44	10.00	-	-
LOC135224587	XP_064119791.1	NP_000014.2	AAK1	33.33	12.00	-	-
LOC135224588	XP_064119792.1	NP_000002.2	A2M	37.04	3.00	-	-
LOC135224588	XP_064119793.1	NP_000002.2	A2M	37.04	3.00	-	-
LOC135224588	XP_064119794.1	NP_000014.2	AAK1	37.50	3.00	-	-
LOC135224590	XP_064119795.1	NP_000014.2	AAK1	23.53	22.00	-	-
LOC135224590	XP_064119796.1	NP_000014.2	AAK1	23.53	22.00	-	-
LOC135224563	XP_064119797.1	NP_000014.2	AAK1	22.54	8.00	-	-
LOC135224592	XP_064119798.1	NP_000002.2	A2M	40.00	2.00	-	-
LOC135224592	XP_064119799.1	NP_000014.2	AAK1	75.00	2.00	-	-
LOC135224592	XP_064119800.1	NP_000002.2	A2M	40.00	3.00	-	-
LOC135224592	XP_064119801.1	NP_000005.2	A2MP1	40.00	4.00	-	-
LOC135224593	XP_064119802.1	NP_000005.2	A2MP1	33.33	7.00	-	-
LOC135224593	XP_064119803.1	NP_000005.2	A2MP1	33.33	7.00	-	-
LOC135224593	XP_064119804.1	NP_000005.2	A2MP1	33.33	7.00	-	-
LOC135224593	XP_064119805.1	NP_000005.2	A2MP1	33.33	7.00	-	-
LOC135224563	XP_064119806.1	NP_000014.2	AAK1	22.54	8.00	-	-
LOC135224595	XP_064119807.1	NP_000005.2	A2MP1	41.67	11.00	-	-
LOC135224596	XP_064119808.1	NP_000005.2	A2MP1	50.00	8.00	-	-
LOC135224597	XP_064119809.1	NP_000005.2	A2MP1	50.00	4.00	-	-
LOC135224597	XP_064119810.1	NP_000005.2	A2MP1	50.00	4.00	-	-
LOC135224597	XP_064119811.1	NP_000005.2	A2MP1	50.00	4.00	-	-
LOC135224597	XP_064119812.1	NP_000005.2	A2MP1	50.00	4.00	-	-
LOC135224597	XP_064119813.1	NP_000005.2	A2MP1	50.00	4.00	-	-
LOC135224541	XP_064119814.1	NP_000014.2	AAK1	100.00	2.00	-	-
LOC135224563	XP_064119815.1	NP_000014.2	AAK1	22.54	11.00	-	-
LOC135224597	XP_064119816.1	NP_000005.2	A2MP1	50.00	4.00	-	-
LOC135224597	XP_064119817.1	NP_000005.2	A2MP1	50.00	4.00	-	-
LOC135224597	XP_064119818.1	NP_000005.2	A2MP1	50.00	4.00	-	-
LOC135224597	XP_064119819.1	NP_000005.2	A2MP1	50.00	4.00	-	-
LOC135224597	XP_064119820.1	NP_000005.2	A2MP1	50.00	4.00	-	-
LOC135224597	XP_064119821.1	NP_000005.2	A2MP1	50.00	4.00	-	-
LOC135224597	XP_064119822.1	NP_000005.2	A2MP1	50.00	4.00	-	-
LOC135224597	XP_064119823.1	NP_000005.2	A2MP1	50.00	4.00	-	-
LOC135224597	XP_064119824.1	NP_000005.2	A2MP1	50.00	4.00	-	-
LOC135224598	XP_064119825.1	NP_000005.2	A2MP1	50.00	6.00	-	-
LOC135224563	XP_064119826.1	NP_000014.2	AAK1	22.54	11.00	-	-
LOC135224599	XP_064119827.1	NP_000001.3	A1BG	33.33	7.00	-	-
LOC135224599	XP_064119828.1	NP_000001.3	A1BG	33.33	6.00	-	-
LOC135224600	XP_064119829.1	NP_000014.2	AAK1	34.62	11.00	-	-
LOC135224600	XP_064119830.1	NP_000014.2	AAK1	34.62	10.00	-	-
LOC135224601	XP_064119831.1	NP_001018081.3	AAAS	29.41	14.00	-	-
LOC135224603	XP_064119832.1	NP_000001.3	A1BG	90.00	4.00	-	-
LOC135224563	XP_064119833.1	NP_000014.2	AAK1	22.54	11.00	-	-
LOC135224603	XP_064119834.1	NP_000001.3	A1BG	90.00	4.00	-	-
LOC135224604	XP_064119835.1	NP_001018081.3	AAAS	24.24	12.00	-	-
LOC135224605	XP_064119836.1	NP_000002.2	A2M	66.67	6.00	-	-
LOC135224606	XP_064119837.1	NP_000014.2	AAK1	31.25	14.00	-	-
LOC135224606	XP_064119838.1	NP_000014.2	AAK1	31.25	14.00	-	-
LOC135224607	XP_064119839.1	NP_001018081.3	AAAS	31.82	4.00	-	-
LOC135224607	XP_064119840.1	NP_001018081.3	AAAS	31.82	4.00	-	-
LOC135224607	XP_064119841.1	NP_001018081.3	AAAS	31.82	4.00	-	-
LOC135224563	XP_064119842.1	NP_000014.2	AAK1	22.54	21.00	-	-
LOC135224607	XP_064119843.1	NP_001018081.3	AAAS	31.82	4.00	-	-
LOC135224607	XP_064119844.1	NP_001018081.3	AAAS	31.82	4.00	-	-
LOC135224609	XP_064119845.1	NP_000014.2	AAK1	55.56	3.00	-	-
LOC135224609	XP_064119846.1	NP_000014.2	AAK1	55.56	3.00	-	-
LOC135224609	XP_064119847.1	NP_000014.2	AAK1	55.56	4.00	-	-
LOC135224609	XP_064119848.1	NP_000014.2	AAK1	55.56	4.00	-	-
LOC135224609	XP_064119849.1	NP_000014.2	AAK1	55.56	4.00	-	-
LOC135224609	XP_064119850.1	NP_000001.3	A1BG	30.00	15.00	-	-
LOC135224609	XP_064119851.1	NP_000001.3	A1BG	30.00	15.00	-	-
LOC135224563	XP_064119852.1	NP_000014.2	AAK1	22.54	23.00	-	-
LOC135224611	XP_064119853.1	NP_000014.2	AAK1	23.61	5.00	-	-
LOC135224613	XP_064119854.1	NP_000014.2	AAK1	30.77	6.00	-	-
LOC135224613	XP_064119855.1	NP_000014.2	AAK1	30.77	6.00	-	-
LOC135224614	XP_064119856.1	NP_000001.3	A1BG	33.33	8.00	-	-
LOC135224614	XP_064119857.1	NP_000001.3	A1BG	33.33	8.00	-	-
LOC135224614	XP_064119858.1	NP_000001.3	A1BG	33.33	8.00	-	-
LOC135224563	XP_064119859.1	NP_000014.2	AAK1	22.54	23.00	-	-
LOC135224614	XP_064119860.1	NP_000001.3	A1BG	33.33	8.00	-	-
LOC135224614	XP_064119861.1	NP_000001.3	A1BG	33.33	8.00	-	-
LOC135224615	XP_064119862.1	NP_000005.2	A2MP1	62.50	3.00	-	-
LOC135224616	XP_064119863.1	NP_000001.3	A1BG	28.89	6.00	-	-
LOC135224616	XP_064119864.1	NP_000001.3	A1BG	28.89	6.00	-	-
LOC135224616	XP_064119865.1	NP_000001.3	A1BG	28.89	6.00	-	-
LOC135224616	XP_064119866.1	NP_000001.3	A1BG	28.89	6.00	-	-
LOC135224616	XP_064119867.1	NP_000001.3	A1BG	28.89	6.00	-	-
LOC135224616	XP_064119868.1	NP_000005.2	A2MP1	58.33	2.00	-	-
LOC135224563	XP_064119869.1	NP_000014.2	AAK1	22.54	18.00	-	-
LOC135224616	XP_064119870.1	NP_000005.2	A2MP1	58.33	2.00	-	-
LOC135224616	XP_064119871.1	NP_000005.2	A2MP1	58.33	2.00	-	-
LOC135224617	XP_064119872.1	NP_000014.2	AAK1	54.55	56.00	-	-
LOC135224618	XP_064119873.1	NP_001018081.3	AAAS	54.55	3.00	-	-
LOC135224618	XP_064119874.1	NP_001018081.3	AAAS	54.55	3.00	-	-
LOC135224618	XP_064119875.1	NP_001018081.3	AAAS	54.55	3.00	-	-
LOC135224619	XP_064119876.1	NP_000001.3	A1BG	22.73	6.00	-	-
LOC135224620	XP_064119877.1	NP_000001.3	A1BG	50.00	8.00	-	-
LOC135224622	XP_064119878.1	NP_000014.2	AAK1	32.14	18.00	-	-
LOC135224624	XP_064119879.1	NP_000014.2	AAK1	32.35	11.00	-	-
LOC135224621	XP_064119880.1	NP_001018081.3	AAAS	35.71	4.00	-	-
LOC135224625	XP_064119881.1	NP_001018081.3	AAAS	31.25	15.00	-	-
LOC135224625	XP_064119882.1	NP_001018081.3	AAAS	31.25	15.00	-	-
LOC135224625	XP_064119883.1	NP_001018081.3	AAAS	31.25	15.00	-	-
LOC135224625	XP_064119884.1	NP_001018081.3	AAAS	31.25	15.00	-	-
LOC135224625	XP_064119885.1	NP_001018081.3	AAAS	31.25	15.00	-	-
LOC135224625	XP_064119886.1	NP_001018081.3	AAAS	31.25	15.00	-	-
LOC135224625	XP_064119887.1	NP_001018081.3	AAAS	31.25	15.00	-	-
LOC135224626	XP_064119888.1	NP_000001.3	A1BG	63.64	1.00	-	-
LOC135224627	XP_064119889.1	NP_000014.2	AAK1	25.00	10.00	-	-
LOC135224621	XP_064119890.1	NP_001018081.3	AAAS	35.71	4.00	-	-
LOC135224627	XP_064119891.1	NP_000014.2	AAK1	25.00	10.00	-	-
LOC135224627	XP_064119892.1	NP_000014.2	AAK1	25.00	10.00	-	-
LOC135224627	XP_064119893.1	NP_000014.2	AAK1	25.00	10.00	-	-
LOC135224627	XP_064119894.1	NP_000014.2	AAK1	25.00	10.00	-	-
LOC135224627	XP_064119895.1	NP_000014.2	AAK1	25.00	11.00	-	-
LOC135224628	XP_064119896.1	NP_000005.2	A2MP1	26.92	6.00	-	-
LOC135224628	XP_064119897.1	NP_000005.2	A2MP1	26.92	6.00	-	-
LOC135224628	XP_064119898.1	NP_000005.2	A2MP1	26.92	6.00	-	-
LOC135224628	XP_064119899.1	NP_000005.2	A2MP1	26.92	6.00	-	-
LOC135224621	XP_064119900.1	NP_000001.3	A1BG	37.14	6.00	-	-
LOC135224629	XP_064119901.1	NP_001018081.3	AAAS	34.78	14.00	-	-
LOC135224629	XP_064119902.1	NP_001018081.3	AAAS	34.78	14.00	-	-
LOC135224629	XP_064119903.1	NP_001018081.3	AAAS	34.78	14.00	-	-
LOC135224629	XP_064119904.1	NP_001018081.3	AAAS	34.78	14.00	-	-
LOC135224632	XP_064119905.1	NP_000005.2	A2MP1	28.57	3.00	-	-
LOC135224632	XP_064119906.1	NP_000005.2	A2MP1	28.57	3.00	-	-
LOC135224632	XP_064119907.1	NP_000005.2	A2MP1	28.57	3.00	-	-
LOC135224632	XP_064119908.1	NP_000014.2	AAK1	24.07	11.00	-	-
LOC135224632	XP_064119909.1	NP_000014.2	AAK1	25.00	12.00	-	-
LOC135224633	XP_064119910.1	NP_000014.2	AAK1	28.12	8.00	-	-
LOC135224633	XP_064119911.1	NP_000014.2	AAK1	28.12	8.00	-	-
LOC135224633	XP_064119912.1	NP_000014.2	AAK1	28.12	8.00	-	-
LOC135224633	XP_064119913.1	NP_000014.2	AAK1	28.12	8.00	-	-
LOC135224635	XP_064119914.1	NP_000001.3	A1BG	33.33	36.00	-	-
LOC135224636	XP_064119915.1	NP_000001.3	A1BG	33.33	36.00	-	-
LOC135224637	XP_064119916.1	NP_000002.2	A2M	36.00	5.00	-	-
LOC135224638	XP_064119917.1	NP_000014.2	AAK1	29.55	7.00	-	-
LOC135224638	XP_064119918.1	NP_000014.2	AAK1	29.55	7.00	-	-
LOC135224638	XP_064119919.1	NP_000014.2	AAK1	29.55	7.00	-	-
LOC135224638	XP_064119920.1	NP_000014.2	AAK1	29.55	7.00	-	-
LOC135224638	XP_064119921.1	NP_000014.2	AAK1	29.55	7.00	-	-
LOC135224639	XP_064119922.1	NP_000014.2	AAK1	34.62	13.00	-	-
LOC135224639	XP_064119923.1	NP_000014.2	AAK1	34.62	16.00	-	-
LOC135224641	XP_064119924.1	NP_000001.3	A1BG	30.23	20.00	-	-
LOC135224641	XP_064119925.1	NP_000001.3	A1BG	30.23	20.00	-	-
LOC135224642	XP_064119926.1	NP_000001.3	A1BG	50.00	5.00	-	-
LOC135224643	XP_064119927.1	NP_000001.3	A1BG	29.41	10.00	-	-
LOC135224646	XP_064119928.1	NP_001018081.3	AAAS	28.95	23.00	-	-
LOC135224646	XP_064119929.1	NP_001018081.3	AAAS	28.95	24.00	-	-
LOC135224646	XP_064119930.1	NP_001018081.3	AAAS	28.95	26.00	-	-
LOC135224646	XP_064119931.1	NP_001018081.3	AAAS	28.95	26.00	-	-
LOC135224646	XP_064119932.1	NP_001018081.3	AAAS	28.95	26.00	-	-
LOC135224647	XP_064119933.1	NP_000002.2	A2M	26.92	6.00	-	-
LOC135224648	XP_064119934.1	NP_000005.2	A2MP1	45.45	7.00	-	-
LOC135224649	XP_064119935.1	NP_000005.2	A2MP1	45.45	9.00	-	-
LOC135224630	XP_064119936.1	NP_000005.2	A2MP1	32.50	18.00	-	-
LOC135224650	XP_064119937.1	NP_000001.3	A1BG	66.67	5.00	-	-
LOC135224651	XP_064119938.1	NP_000001.3	A1BG	37.50	2.00	-	-
LOC135224651	XP_064119939.1	NP_000001.3	A1BG	37.50	2.00	-	-
LOC135224652	XP_064119940.1	NP_000002.2	A2M	50.00	7.00	-	-
LOC135224652	XP_064119941.1	NP_000002.2	A2M	50.00	7.00	-	-
LOC135224653	XP_064119942.1	NP_000014.2	AAK1	66.67	13.00	-	-
LOC135224653	XP_064119943.1	NP_000014.2	AAK1	38.09	11.00	-	-
LOC135224655	XP_064119944.1	NP_000002.2	A2M	25.53	13.00	-	-
LOC135224656	XP_064119945.1	NP_001018081.3	AAAS	42.86	5.00	-	-
LOC135224657	XP_064119946.1	NP_000014.2	AAK1	33.33	22.00	-	-
LOC135224658	XP_064119947.1	NP_000005.2	A2MP1	20.00	12.00	-	-
LOC135224659	XP_064119948.1	NP_000001.3	A1BG	62.50	5.00	-	-
LOC135224659	XP_064119949.1	NP_000001.3	A1BG	62.50	5.00	-	-
LOC135224659	XP_064119950.1	NP_000001.3	A1BG	62.50	5.00	-	-
LOC135224659	XP_064119951.1	NP_000001.3	A1BG	62.50	5.00	-	-
LOC135224659	XP_064119952.1	NP_000001.3	A1BG	62.50	6.00	-	-
LOC135224663	XP_064119953.1	NP_000005.2	A2MP1	35.71	4.00	-	-
LOC135224664	XP_064119954.1	NP_000001.3	A1BG	29.27	16.00	-	-
LOC135224666	XP_064119955.1	NP_001018081.3	AAAS	30.19	2.00	-	-
LOC135224667	XP_064119956.1	NP_001018081.3	AAAS	37.50	6.00	-	-
LOC135224667	XP_064119957.1	NP_001018081.3	AAAS	37.50	6.00	-	-
LOC135224667	XP_064119958.1	NP_001018081.3	AAAS	37.50	7.00	-	-
LOC135224667	XP_064119959.1	NP_001018081.3	AAAS	37.50	7.00	-	-
LOC135224668	XP_064119960.1	NP_000014.2	AAK1	28.57	19.00	-	-
LOC135224668	XP_064119961.1	NP_000014.2	AAK1	28.57	19.00	-	-
LOC135224668	XP_064119962.1	NP_000014.2	AAK1	28.57	19.00	-	-
LOC135224669	XP_064119963.1	NP_001018081.3	AAAS	66.67	3.00	-	-
LOC135224669	XP_064119964.1	NP_001018081.3	AAAS	66.67	3.00	-	-
